Date,North America,United Kingdom,Europe,Oceania,Asia,Africa,South America
02-May-99,51.72413793,37.93103448,10.34482759,0,0,0,0
25-Apr-99,41.37931034,37.93103448,20.68965517,0,0,0,0
18-Apr-99,35.48387097,41.93548387,22.58064516,0,0,0,0
11-Apr-99,40,36.66666667,23.33333333,0,0,0,0
04-Apr-99,40,43.33333333,16.66666667,0,0,0,0
28-Mar-99,36.36363636,39.39393939,24.24242424,0,0,0,0
21-Mar-99,31.25,50,18.75,0,0,0,0
14-Mar-99,47.05882353,38.23529412,14.70588235,0,0,0,0
07-Mar-99,60,30,10,0,0,0,0
28-Feb-99,58.62068966,34.48275862,6.896551724,0,0,0,0
21-Feb-99,58.62068966,31.03448276,10.34482759,0,0,0,0
14-Feb-99,52,44,4,0,0,0,0
07-Feb-99,42.30769231,53.84615385,3.846153846,0,0,0,0
31-Jan-99,40,50,10,0,0,0,0
24-Jan-99,34.61538462,46.15384615,19.23076923,0,0,0,0
17-Jan-99,32,44,20,4,0,0,0
10-Jan-99,29.16666667,41.66666667,25,4.166666667,0,0,0
03-Jan-99,34.61538462,38.46153846,23.07692308,3.846153846,0,0,0
27-Dec-98,42.30769231,30.76923077,23.07692308,3.846153846,0,0,0
20-Dec-98,42.30769231,30.76923077,23.07692308,3.846153846,0,0,0
13-Dec-98,51.72413793,27.5862069,17.24137931,3.448275862,0,0,0
06-Dec-98,46.42857143,35.71428571,14.28571429,3.571428571,0,0,0
29-Nov-98,38.46153846,38.46153846,23.07692308,0,0,0,0
22-Nov-98,34.61538462,38.46153846,26.92307692,0,0,0,0
15-Nov-98,24.13793103,48.27586207,27.5862069,0,0,0,0
08-Nov-98,30,40,30,0,0,0,0
01-Nov-98,31.25,40.625,25,3.125,0,0,0
25-Oct-98,35.29411765,32.35294118,23.52941176,5.882352941,2.941176471,0,0
18-Oct-98,35.48387097,25.80645161,29.03225806,6.451612903,3.225806452,0,0
11-Oct-98,40.625,25,25,9.375,0,0,0
04-Oct-98,35.71428571,39.28571429,21.42857143,3.571428571,0,0,0
27-Sep-98,37.03703704,37.03703704,22.22222222,3.703703704,0,0,0
20-Sep-98,37.5,46.875,12.5,3.125,0,0,0
13-Sep-98,34.48275862,44.82758621,17.24137931,3.448275862,0,0,0
06-Sep-98,33.33333333,40.74074074,22.22222222,3.703703704,0,0,0
30-Aug-98,24.13793103,48.27586207,24.13793103,3.448275862,0,0,0
23-Aug-98,26.08695652,34.7826087,34.7826087,4.347826087,0,0,0
16-Aug-98,27.27272727,36.36363636,31.81818182,4.545454545,0,0,0
09-Aug-98,35,30,35,0,0,0,0
02-Aug-98,39.13043478,34.7826087,26.08695652,0,0,0,0
26-Jul-98,37.03703704,37.03703704,25.92592593,0,0,0,0
19-Jul-98,40,36,24,0,0,0,0
12-Jul-98,52,28,20,0,0,0,0
05-Jul-98,48,28,24,0,0,0,0
28-Jun-98,33.33333333,37.5,16.66666667,8.333333333,4.166666667,0,0
21-Jun-98,38.46153846,34.61538462,15.38461538,7.692307692,3.846153846,0,0
14-Jun-98,38.46153846,38.46153846,15.38461538,7.692307692,0,0,0
07-Jun-98,42.30769231,30.76923077,15.38461538,11.53846154,0,0,0
31-May-98,42.30769231,30.76923077,19.23076923,7.692307692,0,0,0
24-May-98,36.66666667,43.33333333,13.33333333,6.666666667,0,0,0
17-May-98,46.42857143,35.71428571,10.71428571,7.142857143,0,0,0
10-May-98,42.85714286,39.28571429,10.71428571,7.142857143,0,0,0
03-May-98,55.17241379,37.93103448,3.448275862,3.448275862,0,0,0
26-Apr-98,55.55555556,33.33333333,7.407407407,3.703703704,0,0,0
19-Apr-98,52.17391304,30.43478261,8.695652174,8.695652174,0,0,0
12-Apr-98,45.83333333,37.5,8.333333333,8.333333333,0,0,0
05-Apr-98,38.46153846,46.15384615,7.692307692,7.692307692,0,0,0
29-Mar-98,34.61538462,50,7.692307692,7.692307692,0,0,0
22-Mar-98,32.14285714,46.42857143,7.142857143,14.28571429,0,0,0
15-Mar-98,44,36,8,12,0,0,0
08-Mar-98,44.82758621,41.37931034,6.896551724,6.896551724,0,0,0
01-Mar-98,57.69230769,30.76923077,7.692307692,3.846153846,0,0,0
22-Feb-98,48,44,4,4,0,0,0
15-Feb-98,29.16666667,58.33333333,8.333333333,4.166666667,0,0,0
08-Feb-98,30.76923077,53.84615385,11.53846154,3.846153846,0,0,0
01-Feb-98,39.28571429,46.42857143,10.71428571,3.571428571,0,0,0
25-Jan-98,36,48,12,4,0,0,0
18-Jan-98,30.43478261,56.52173913,8.695652174,4.347826087,0,0,0
11-Jan-98,38.46153846,50,7.692307692,3.846153846,0,0,0
04-Jan-98,36,52,8,4,0,0,0
28-Dec-97,37.03703704,48.14814815,11.11111111,3.703703704,0,0,0
21-Dec-97,41.37931034,44.82758621,10.34482759,3.448275862,0,0,0
14-Dec-97,39.28571429,42.85714286,14.28571429,3.571428571,0,0,0
07-Dec-97,37.5,45.83333333,8.333333333,8.333333333,0,0,0
30-Nov-97,29.16666667,50,12.5,8.333333333,0,0,0
23-Nov-97,32,56,8,4,0,0,0
16-Nov-97,26.92307692,61.53846154,7.692307692,3.846153846,0,0,0
09-Nov-97,32,48,4,12,0,4,0
02-Nov-97,39.13043478,43.47826087,4.347826087,13.04347826,0,0,0
26-Oct-97,33.33333333,58.33333333,4.166666667,4.166666667,0,0,0
19-Oct-97,33.33333333,55.55555556,3.703703704,3.703703704,0,0,3.703703704
12-Oct-97,26.92307692,69.23076923,3.846153846,0,0,0,0
05-Oct-97,52,44,4,0,0,0,0
28-Sep-97,38.46153846,46.15384615,11.53846154,0,0,0,3.846153846
21-Sep-97,44.44444444,44.44444444,3.703703704,3.703703704,0,0,3.703703704
14-Sep-97,50,38.46153846,3.846153846,7.692307692,0,0,0
07-Sep-97,50,42.85714286,3.571428571,3.571428571,0,0,0
31-Aug-97,48.27586207,37.93103448,6.896551724,6.896551724,0,0,0
24-Aug-97,57.14285714,35.71428571,3.571428571,3.571428571,0,0,0
17-Aug-97,58.33333333,33.33333333,4.166666667,4.166666667,0,0,0
10-Aug-97,57.14285714,35.71428571,7.142857143,0,0,0,0
03-Aug-97,50,41.66666667,8.333333333,0,0,0,0
27-Jul-97,56,36,8,0,0,0,0
20-Jul-97,58.33333333,41.66666667,0,0,0,0,0
13-Jul-97,62.06896552,34.48275862,0,3.448275862,0,0,0
06-Jul-97,55.17241379,41.37931034,0,3.448275862,0,0,0
29-Jun-97,53.84615385,42.30769231,0,3.846153846,0,0,0
22-Jun-97,42.85714286,46.42857143,7.142857143,3.571428571,0,0,0
15-Jun-97,40,44,4,12,0,0,0
08-Jun-97,53.84615385,34.61538462,7.692307692,3.846153846,0,0,0
01-Jun-97,46.66666667,43.33333333,6.666666667,3.333333333,0,0,0
25-May-97,53.84615385,42.30769231,3.846153846,0,0,0,0
18-May-97,48.14814815,48.14814815,3.703703704,0,0,0,0
11-May-97,32,56,12,0,0,0,0
04-May-97,26.66666667,60,13.33333333,0,0,0,0
27-Apr-97,35.48387097,51.61290323,12.90322581,0,0,0,0
20-Apr-97,29.62962963,59.25925926,11.11111111,0,0,0,0
13-Apr-97,37.5,54.16666667,4.166666667,4.166666667,0,0,0
06-Apr-97,42.85714286,42.85714286,4.761904762,9.523809524,0,0,0
30-Mar-97,35,45,5,15,0,0,0
23-Mar-97,40.74074074,44.44444444,7.407407407,7.407407407,0,0,0
16-Mar-97,28,52,8,12,0,0,0
09-Mar-97,26.92307692,57.69230769,11.53846154,3.846153846,0,0,0
02-Mar-97,44,44,8,4,0,0,0
23-Feb-97,39.13043478,43.47826087,13.04347826,4.347826087,0,0,0
16-Feb-97,45.83333333,45.83333333,8.333333333,0,0,0,0
09-Feb-97,44.44444444,51.85185185,3.703703704,0,0,0,0
02-Feb-97,38.46153846,53.84615385,7.692307692,0,0,0,0
26-Jan-97,45.16129032,45.16129032,6.451612903,0,3.225806452,0,0
19-Jan-97,46.42857143,46.42857143,7.142857143,0,0,0,0
12-Jan-97,35.48387097,54.83870968,9.677419355,0,0,0,0
05-Jan-97,36.66666667,53.33333333,10,0,0,0,0
29-Dec-96,34.61538462,50,15.38461538,0,0,0,0
22-Dec-96,39.28571429,50,10.71428571,0,0,0,0
15-Dec-96,38.46153846,50,11.53846154,0,0,0,0
08-Dec-96,37.93103448,44.82758621,17.24137931,0,0,0,0
01-Dec-96,42.85714286,42.85714286,10.71428571,3.571428571,0,0,0
24-Nov-96,44.44444444,40.74074074,7.407407407,3.703703704,0,3.703703704,0
17-Nov-96,48.27586207,41.37931034,6.896551724,3.448275862,0,0,0
10-Nov-96,34.61538462,50,11.53846154,3.846153846,0,0,0
03-Nov-96,34.48275862,48.27586207,10.34482759,6.896551724,0,0,0
27-Oct-96,39.28571429,53.57142857,7.142857143,0,0,0,0
20-Oct-96,28,60,8,0,4,0,0
13-Oct-96,34.48275862,55.17241379,6.896551724,0,3.448275862,0,0
06-Oct-96,25,67.85714286,7.142857143,0,0,0,0
29-Sep-96,27.5862069,65.51724138,6.896551724,0,0,0,0
22-Sep-96,29.62962963,62.96296296,7.407407407,0,0,0,0
15-Sep-96,36,60,4,0,0,0,0
08-Sep-96,38.46153846,61.53846154,0,0,0,0,0
01-Sep-96,36.36363636,59.09090909,4.545454545,0,0,0,0
25-Aug-96,48,48,0,0,0,4,0
18-Aug-96,42.30769231,53.84615385,3.846153846,0,0,0,0
11-Aug-96,37.93103448,44.82758621,6.896551724,6.896551724,0,0,3.448275862
04-Aug-96,32.14285714,53.57142857,10.71428571,3.571428571,0,0,0
28-Jul-96,40,46.66666667,10,3.333333333,0,0,0
21-Jul-96,38.46153846,57.69230769,3.846153846,0,0,0,0
14-Jul-96,30.76923077,65.38461538,3.846153846,0,0,0,0
07-Jul-96,35.71428571,53.57142857,7.142857143,3.571428571,0,0,0
30-Jun-96,26.92307692,61.53846154,7.692307692,3.846153846,0,0,0
23-Jun-96,20,64,8,8,0,0,0
16-Jun-96,30.76923077,53.84615385,7.692307692,7.692307692,0,0,0
09-Jun-96,39.13043478,47.82608696,8.695652174,4.347826087,0,0,0
02-Jun-96,51.85185185,33.33333333,11.11111111,3.703703704,0,0,0
26-May-96,53.84615385,34.61538462,7.692307692,3.846153846,0,0,0
19-May-96,50,35,10,5,0,0,0
12-May-96,36.36363636,50,9.090909091,4.545454545,0,0,0
05-May-96,30.43478261,56.52173913,8.695652174,4.347826087,0,0,0
28-Apr-96,36.36363636,50,9.090909091,4.545454545,0,0,0
21-Apr-96,40,32,24,4,0,0,0
14-Apr-96,40,28,28,4,0,0,0
07-Apr-96,48,32,16,4,0,0,0
31-Mar-96,48,32,16,4,0,0,0
24-Mar-96,43.47826087,34.7826087,17.39130435,0,4.347826087,0,0
17-Mar-96,33.33333333,51.85185185,14.81481481,0,0,0,0
10-Mar-96,30.43478261,56.52173913,13.04347826,0,0,0,0
03-Mar-96,26.92307692,53.84615385,15.38461538,3.846153846,0,0,0
25-Feb-96,39.28571429,46.42857143,14.28571429,0,0,0,0
18-Feb-96,42.30769231,42.30769231,11.53846154,0,0,0,3.846153846
11-Feb-96,50,40,10,0,0,0,0
04-Feb-96,53.84615385,38.46153846,7.692307692,0,0,0,0
28-Jan-96,28,52,20,0,0,0,0
21-Jan-96,33.33333333,45.83333333,20.83333333,0,0,0,0
14-Jan-96,47.82608696,39.13043478,13.04347826,0,0,0,0
07-Jan-96,42.30769231,42.30769231,15.38461538,0,0,0,0
31-Dec-95,35.71428571,46.42857143,17.85714286,0,0,0,0
24-Dec-95,30.76923077,53.84615385,15.38461538,0,0,0,0
17-Dec-95,33.33333333,50,16.66666667,0,0,0,0
10-Dec-95,42.85714286,42.85714286,14.28571429,0,0,0,0
03-Dec-95,41.37931034,48.27586207,10.34482759,0,0,0,0
26-Nov-95,35.48387097,45.16129032,16.12903226,3.225806452,0,0,0
19-Nov-95,30,46.66666667,23.33333333,0,0,0,0
12-Nov-95,46.42857143,46.42857143,7.142857143,0,0,0,0
05-Nov-95,51.61290323,45.16129032,3.225806452,0,0,0,0
29-Oct-95,44.82758621,55.17241379,0,0,0,0,0
22-Oct-95,48.27586207,41.37931034,3.448275862,3.448275862,3.448275862,0,0
15-Oct-95,38.46153846,50,3.846153846,3.846153846,3.846153846,0,0
08-Oct-95,52,44,0,4,0,0,0
01-Oct-95,52,44,4,0,0,0,0
24-Sep-95,52.17391304,43.47826087,4.347826087,0,0,0,0
17-Sep-95,60,35,5,0,0,0,0
10-Sep-95,54.16666667,37.5,8.333333333,0,0,0,0
03-Sep-95,65.2173913,34.7826087,0,0,0,0,0
27-Aug-95,42.30769231,50,7.692307692,0,0,0,0
20-Aug-95,27.27272727,54.54545455,13.63636364,4.545454545,0,0,0
13-Aug-95,28.57142857,57.14285714,9.523809524,4.761904762,0,0,0
06-Aug-95,25,58.33333333,12.5,4.166666667,0,0,0
30-Jul-95,26.08695652,69.56521739,4.347826087,0,0,0,0
23-Jul-95,30,55,10,5,0,0,0
16-Jul-95,26.31578947,57.89473684,10.52631579,5.263157895,0,0,0
09-Jul-95,34.7826087,52.17391304,13.04347826,0,0,0,0
02-Jul-95,39.13043478,47.82608696,13.04347826,0,0,0,0
25-Jun-95,34.61538462,53.84615385,11.53846154,0,0,0,0
18-Jun-95,27.5862069,58.62068966,13.79310345,0,0,0,0
11-Jun-95,25,64.28571429,10.71428571,0,0,0,0
04-Jun-95,32,48,16,4,0,0,0
28-May-95,41.66666667,41.66666667,12.5,4.166666667,0,0,0
21-May-95,44,44,8,4,0,0,0
14-May-95,47.82608696,34.7826087,13.04347826,4.347826087,0,0,0
07-May-95,40.90909091,45.45454545,9.090909091,4.545454545,0,0,0
30-Apr-95,40.90909091,36.36363636,18.18181818,4.545454545,0,0,0
23-Apr-95,43.47826087,39.13043478,13.04347826,4.347826087,0,0,0
16-Apr-95,45.83333333,41.66666667,8.333333333,4.166666667,0,0,0
09-Apr-95,37.5,54.16666667,4.166666667,4.166666667,0,0,0
02-Apr-95,30.76923077,61.53846154,7.692307692,0,0,0,0
26-Mar-95,38.46153846,53.84615385,7.692307692,0,0,0,0
19-Mar-95,29.16666667,58.33333333,12.5,0,0,0,0
12-Mar-95,41.66666667,45.83333333,8.333333333,0,0,4.166666667,0
05-Mar-95,30.43478261,52.17391304,8.695652174,0,0,8.695652174,0
26-Feb-95,42.85714286,47.61904762,4.761904762,0,0,4.761904762,0
19-Feb-95,52.17391304,43.47826087,4.347826087,0,0,0,0
12-Feb-95,45,50,5,0,0,0,0
05-Feb-95,50,42.30769231,7.692307692,0,0,0,0
29-Jan-95,44,48,8,0,0,0,0
22-Jan-95,44,48,8,0,0,0,0
15-Jan-95,54.54545455,31.81818182,13.63636364,0,0,0,0
08-Jan-95,47.61904762,38.0952381,14.28571429,0,0,0,0
01-Jan-95,50,36.36363636,9.090909091,4.545454545,0,0,0
25-Dec-94,40.90909091,40.90909091,9.090909091,4.545454545,4.545454545,0,0
18-Dec-94,40,35,15,5,5,0,0
11-Dec-94,41.66666667,37.5,12.5,4.166666667,4.166666667,0,0
04-Dec-94,40.74074074,37.03703704,14.81481481,3.703703704,3.703703704,0,0
27-Nov-94,50,36.66666667,10,3.333333333,0,0,0
20-Nov-94,53.125,37.5,6.25,3.125,0,0,0
13-Nov-94,42.85714286,46.42857143,7.142857143,0,0,3.571428571,0
06-Nov-94,43.33333333,46.66666667,6.666666667,0,0,3.333333333,0
30-Oct-94,37.03703704,51.85185185,3.703703704,3.703703704,0,3.703703704,0
23-Oct-94,37.5,45.83333333,8.333333333,4.166666667,0,4.166666667,0
16-Oct-94,37.5,45.83333333,8.333333333,4.166666667,0,4.166666667,0
09-Oct-94,37.03703704,40.74074074,14.81481481,3.703703704,0,3.703703704,0
02-Oct-94,41.66666667,37.5,12.5,4.166666667,0,4.166666667,0
25-Sep-94,39.13043478,34.7826087,17.39130435,4.347826087,0,4.347826087,0
18-Sep-94,38.0952381,33.33333333,14.28571429,9.523809524,0,4.761904762,0
11-Sep-94,36.36363636,45.45454545,9.090909091,4.545454545,0,4.545454545,0
04-Sep-94,40,50,0,5,0,5,0
28-Aug-94,38.88888889,55.55555556,0,0,0,5.555555556,0
21-Aug-94,33.33333333,61.11111111,0,0,0,5.555555556,0
14-Aug-94,38.0952381,57.14285714,0,0,0,4.761904762,0
07-Aug-94,30,60,0,0,0,10,0
31-Jul-94,28.57142857,52.38095238,9.523809524,0,0,9.523809524,0
24-Jul-94,35.29411765,52.94117647,5.882352941,0,0,5.882352941,0
17-Jul-94,63.15789474,26.31578947,5.263157895,0,0,5.263157895,0
10-Jul-94,47.61904762,42.85714286,4.761904762,0,0,4.761904762,0
03-Jul-94,50,40.90909091,4.545454545,0,0,4.545454545,0
26-Jun-94,47.61904762,42.85714286,4.761904762,0,0,4.761904762,0
19-Jun-94,38.0952381,52.38095238,4.761904762,0,0,4.761904762,0
12-Jun-94,36.36363636,45.45454545,13.63636364,4.545454545,0,0,0
05-Jun-94,32,48,12,8,0,0,0
29-May-94,40.90909091,50,9.090909091,0,0,0,0
22-May-94,52,40,8,0,0,0,0
15-May-94,54.16666667,37.5,8.333333333,0,0,0,0
08-May-94,57.69230769,34.61538462,7.692307692,0,0,0,0
01-May-94,60.86956522,30.43478261,8.695652174,0,0,0,0
24-Apr-94,54.54545455,40.90909091,4.545454545,0,0,0,0
17-Apr-94,45.83333333,45.83333333,8.333333333,0,0,0,0
10-Apr-94,39.28571429,42.85714286,14.28571429,3.571428571,0,0,0
03-Apr-94,42.30769231,46.15384615,11.53846154,0,0,0,0
27-Mar-94,42.85714286,39.28571429,17.85714286,0,0,0,0
20-Mar-94,42.85714286,39.28571429,17.85714286,0,0,0,0
13-Mar-94,46.42857143,39.28571429,14.28571429,0,0,0,0
06-Mar-94,46.42857143,42.85714286,10.71428571,0,0,0,0
27-Feb-94,60,23.33333333,13.33333333,3.333333333,0,0,0
20-Feb-94,55.17241379,27.5862069,13.79310345,3.448275862,0,0,0
13-Feb-94,60.71428571,25,7.142857143,3.571428571,0,3.571428571,0
06-Feb-94,55.55555556,33.33333333,3.703703704,3.703703704,0,3.703703704,0
30-Jan-94,56.52173913,34.7826087,0,4.347826087,0,4.347826087,0
23-Jan-94,53.84615385,42.30769231,0,3.846153846,0,0,0
16-Jan-94,55.55555556,40.74074074,0,3.703703704,0,0,0
09-Jan-94,51.72413793,44.82758621,0,3.448275862,0,0,0
02-Jan-94,60,30,6.666666667,3.333333333,0,0,0
26-Dec-93,61.29032258,25.80645161,6.451612903,3.225806452,3.225806452,0,0
19-Dec-93,59.375,28.125,6.25,3.125,3.125,0,0
12-Dec-93,56.25,31.25,6.25,3.125,3.125,0,0
05-Dec-93,51.72413793,31.03448276,13.79310345,3.448275862,0,0,0
28-Nov-93,51.72413793,27.5862069,13.79310345,6.896551724,0,0,0
21-Nov-93,52,32,8,8,0,0,0
14-Nov-93,56,36,4,4,0,0,0
07-Nov-93,47.82608696,52.17391304,0,0,0,0,0
31-Oct-93,32,68,0,0,0,0,0
24-Oct-93,42.30769231,53.84615385,0,3.846153846,0,0,0
17-Oct-93,46.15384615,46.15384615,3.846153846,3.846153846,0,0,0
10-Oct-93,42.85714286,50,3.571428571,3.571428571,0,0,0
03-Oct-93,42.85714286,42.85714286,3.571428571,7.142857143,0,3.571428571,0
26-Sep-93,25.92592593,51.85185185,7.407407407,7.407407407,3.703703704,3.703703704,0
19-Sep-93,35.71428571,50,7.142857143,0,3.571428571,3.571428571,0
12-Sep-93,43.33333333,40,13.33333333,0,0,3.333333333,0
05-Sep-93,44.44444444,37.03703704,11.11111111,3.703703704,0,3.703703704,0
29-Aug-93,42.85714286,39.28571429,10.71428571,3.571428571,0,3.571428571,0
22-Aug-93,44.44444444,37.03703704,7.407407407,7.407407407,0,3.703703704,0
15-Aug-93,46.42857143,35.71428571,7.142857143,7.142857143,0,3.571428571,0
08-Aug-93,46.66666667,36.66666667,10,3.333333333,0,3.333333333,0
01-Aug-93,48.27586207,34.48275862,10.34482759,3.448275862,0,3.448275862,0
25-Jul-93,43.33333333,43.33333333,6.666666667,3.333333333,0,3.333333333,0
18-Jul-93,33.33333333,55.55555556,7.407407407,3.703703704,0,0,0
11-Jul-93,33.33333333,55.55555556,7.407407407,3.703703704,0,0,0
04-Jul-93,39.28571429,53.57142857,7.142857143,0,0,0,0
27-Jun-93,56.66666667,36.66666667,6.666666667,0,0,0,0
20-Jun-93,40.625,46.875,12.5,0,0,0,0
13-Jun-93,41.37931034,37.93103448,17.24137931,0,3.448275862,0,0
06-Jun-93,38.70967742,48.38709677,9.677419355,0,3.225806452,0,0
30-May-93,51.61290323,41.93548387,6.451612903,0,0,0,0
23-May-93,53.57142857,39.28571429,7.142857143,0,0,0,0
16-May-93,46.42857143,42.85714286,7.142857143,0,0,3.571428571,0
09-May-93,35.71428571,53.57142857,7.142857143,0,0,3.571428571,0
02-May-93,35.71428571,53.57142857,7.142857143,0,0,3.571428571,0
25-Apr-93,30.76923077,57.69230769,3.846153846,3.846153846,0,3.846153846,0
18-Apr-93,37.03703704,51.85185185,3.703703704,3.703703704,0,3.703703704,0
11-Apr-93,46.66666667,43.33333333,3.333333333,3.333333333,0,3.333333333,0
04-Apr-93,51.61290323,38.70967742,3.225806452,0,3.225806452,3.225806452,0
28-Mar-93,51.85185185,40.74074074,3.703703704,0,3.703703704,0,0
21-Mar-93,55.55555556,37.03703704,3.703703704,0,3.703703704,0,0
14-Mar-93,50,46.42857143,3.571428571,0,0,0,0
07-Mar-93,48.27586207,48.27586207,3.448275862,0,0,0,0
28-Feb-93,41.93548387,48.38709677,6.451612903,3.225806452,0,0,0
21-Feb-93,39.39393939,48.48484848,6.060606061,6.060606061,0,0,0
14-Feb-93,38.70967742,45.16129032,9.677419355,6.451612903,0,0,0
07-Feb-93,24.13793103,55.17241379,10.34482759,6.896551724,0,3.448275862,0
31-Jan-93,40,46.66666667,10,0,0,3.333333333,0
24-Jan-93,36.66666667,50,13.33333333,0,0,0,0
17-Jan-93,38.70967742,51.61290323,9.677419355,0,0,0,0
10-Jan-93,40.625,50,9.375,0,0,0,0
03-Jan-93,39.39393939,48.48484848,9.090909091,0,0,3.03030303,0
27-Dec-92,50,40.625,3.125,0,3.125,3.125,0
20-Dec-92,48.38709677,41.93548387,3.225806452,0,3.225806452,3.225806452,0
13-Dec-92,45.45454545,42.42424242,3.03030303,3.03030303,3.03030303,3.03030303,0
06-Dec-92,45.45454545,36.36363636,9.090909091,3.03030303,3.03030303,3.03030303,0
29-Nov-92,44.11764706,38.23529412,8.823529412,5.882352941,2.941176471,0,0
22-Nov-92,40.625,43.75,6.25,9.375,0,0,0
15-Nov-92,44.82758621,41.37931034,10.34482759,3.448275862,0,0,0
08-Nov-92,48.38709677,35.48387097,9.677419355,3.225806452,0,3.225806452,0
01-Nov-92,48.38709677,38.70967742,9.677419355,0,0,3.225806452,0
25-Oct-92,50,35.71428571,7.142857143,3.571428571,0,3.571428571,0
18-Oct-92,48.38709677,35.48387097,9.677419355,3.225806452,0,3.225806452,0
11-Oct-92,36.36363636,57.57575758,3.03030303,0,0,3.03030303,0
04-Oct-92,31.25,56.25,9.375,0,0,3.125,0
27-Sep-92,36,44,12,4,0,4,0
20-Sep-92,30.3030303,51.51515152,9.090909091,6.060606061,0,3.03030303,0
13-Sep-92,31.25,50,12.5,3.125,0,3.125,0
06-Sep-92,40,36.66666667,13.33333333,3.333333333,0,6.666666667,0
30-Aug-92,46.66666667,33.33333333,6.666666667,6.666666667,0,6.666666667,0
23-Aug-92,46.66666667,36.66666667,10,3.333333333,0,3.333333333,0
16-Aug-92,51.61290323,29.03225806,12.90322581,3.225806452,0,3.225806452,0
09-Aug-92,41.37931034,41.37931034,13.79310345,0,0,3.448275862,0
02-Aug-92,39.28571429,42.85714286,10.71428571,3.571428571,0,3.571428571,0
26-Jul-92,43.75,37.5,12.5,6.25,0,0,0
19-Jul-92,38.70967742,48.38709677,6.451612903,6.451612903,0,0,0
12-Jul-92,29.03225806,58.06451613,6.451612903,6.451612903,0,0,0
05-Jul-92,40.74074074,51.85185185,7.407407407,0,0,0,0
28-Jun-92,46.875,43.75,6.25,3.125,0,0,0
21-Jun-92,51.61290323,41.93548387,3.225806452,3.225806452,0,0,0
14-Jun-92,45.16129032,48.38709677,3.225806452,3.225806452,0,0,0
07-Jun-92,42.42424242,57.57575758,0,0,0,0,0
31-May-92,46.875,50,3.125,0,0,0,0
24-May-92,41.93548387,54.83870968,3.225806452,0,0,0,0
17-May-92,41.93548387,54.83870968,3.225806452,0,0,0,0
10-May-92,35.48387097,58.06451613,3.225806452,3.225806452,0,0,0
03-May-92,41.37931034,51.72413793,3.448275862,3.448275862,0,0,0
26-Apr-92,32.14285714,60.71428571,3.571428571,3.571428571,0,0,0
19-Apr-92,29.62962963,62.96296296,3.703703704,3.703703704,0,0,0
12-Apr-92,37.93103448,55.17241379,3.448275862,0,0,0,3.448275862
05-Apr-92,38.46153846,50,3.846153846,3.846153846,0,0,3.846153846
29-Mar-92,40,52,4,4,0,0,0
22-Mar-92,30.43478261,56.52173913,8.695652174,4.347826087,0,0,0
15-Mar-92,30.76923077,50,11.53846154,3.846153846,0,3.846153846,0
08-Mar-92,28.57142857,53.57142857,10.71428571,3.571428571,0,3.571428571,0
01-Mar-92,27.5862069,58.62068966,6.896551724,3.448275862,0,3.448275862,0
23-Feb-92,30.76923077,53.84615385,3.846153846,7.692307692,0,3.846153846,0
16-Feb-92,40.74074074,48.14814815,3.703703704,3.703703704,0,3.703703704,0
09-Feb-92,35.71428571,57.14285714,3.571428571,3.571428571,0,0,0
02-Feb-92,26.92307692,61.53846154,7.692307692,3.846153846,0,0,0
26-Jan-92,29.16666667,58.33333333,8.333333333,4.166666667,0,0,0
19-Jan-92,30.76923077,53.84615385,11.53846154,3.846153846,0,0,0
12-Jan-92,39.28571429,53.57142857,7.142857143,0,0,0,0
05-Jan-92,33.33333333,53.33333333,6.666666667,3.333333333,3.333333333,0,0
29-Dec-91,25,53.57142857,10.71428571,7.142857143,3.571428571,0,0
22-Dec-91,29.62962963,51.85185185,11.11111111,3.703703704,3.703703704,0,0
15-Dec-91,28.57142857,50,14.28571429,3.571428571,3.571428571,0,0
08-Dec-91,31.03448276,48.27586207,13.79310345,3.448275862,3.448275862,0,0
01-Dec-91,28.57142857,53.57142857,7.142857143,7.142857143,3.571428571,0,0
24-Nov-91,42.30769231,38.46153846,7.692307692,7.692307692,0,3.846153846,0
17-Nov-91,35.71428571,35.71428571,14.28571429,10.71428571,0,3.571428571,0
10-Nov-91,41.37931034,34.48275862,10.34482759,10.34482759,0,3.448275862,0
03-Nov-91,27.5862069,41.37931034,10.34482759,17.24137931,0,3.448275862,0
27-Oct-91,30,43.33333333,10,13.33333333,0,3.333333333,0
20-Oct-91,34.48275862,48.27586207,6.896551724,6.896551724,0,3.448275862,0
13-Oct-91,44.44444444,33.33333333,7.407407407,7.407407407,3.703703704,3.703703704,0
06-Oct-91,51.85185185,37.03703704,3.703703704,3.703703704,0,3.703703704,0
29-Sep-91,42.85714286,46.42857143,3.571428571,3.571428571,0,3.571428571,0
22-Sep-91,44.82758621,44.82758621,3.448275862,0,3.448275862,3.448275862,0
15-Sep-91,44.82758621,37.93103448,3.448275862,6.896551724,3.448275862,3.448275862,0
08-Sep-91,36.66666667,46.66666667,3.333333333,6.666666667,3.333333333,3.333333333,0
01-Sep-91,45.16129032,41.93548387,3.225806452,6.451612903,0,3.225806452,0
25-Aug-91,48.14814815,48.14814815,0,3.703703704,0,0,0
18-Aug-91,50,43.33333333,0,6.666666667,0,0,0
11-Aug-91,44.82758621,44.82758621,0,6.896551724,3.448275862,0,0
04-Aug-91,41.37931034,44.82758621,3.448275862,6.896551724,3.448275862,0,0
